product_id,source_name,source_url,source_title,translated_title,category_guess,source_price,source_shipping_fee,option_count,option_names,review_count,rating,seller_name,seller_score,recent_sales_hint,image_count,source_spec_text,source_component_text,collected_keyword,collected_at,collection_status,risk_hint,keyword_metadata,shipping_reliability_hint
RAW_cable_management_clip_14_65f5t,Taobao,https://item.taobao.com/item.htm?id=RAW_cable_management_clip_14_65f5t,cable management clip - Item 14,[자동번역] cable management clip - 상품 14,OFFICE,59.82,0.00,9,"Type A, Type B",124,4.5,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,cable management clip,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""cable management clip"",""category_group"":""OFFICE"",""allowed_category"":""CABLE_CLIP"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""OFFICE_WORKER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_cable_management_clip_15_8svob,Taobao,https://item.taobao.com/item.htm?id=RAW_cable_management_clip_15_8svob,cable management clip - Item 15,[자동번역] cable management clip - 상품 15,OFFICE,33.65,0.00,3,"1/4, 3/8, Universal",734,4.2,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",,cable management clip,2026-04-26T10:13:15.954Z,SUCCESS,POTENTIAL_RISK_DETECTED,"{""keyword"":""cable management clip"",""category_group"":""OFFICE"",""allowed_category"":""CABLE_CLIP"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""OFFICE_WORKER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_cable_management_clip_16_didjy,Taobao,https://item.taobao.com/item.htm?id=RAW_cable_management_clip_16_didjy,cable management clip - Item 16,[자동번역] cable management clip - 상품 16,OFFICE,10.16,0.00,5,"Type A, Type B",2,4.8,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,cable management clip,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""cable management clip"",""category_group"":""OFFICE"",""allowed_category"":""CABLE_CLIP"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""OFFICE_WORKER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",FAST
RAW_rubber_bumper_pad_0_0yfdf,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_0_0yfdf,rubber bumper pad - Item 0,[자동번역] rubber bumper pad - 상품 0,HARDWARE,82.83,0.00,10,"1/4, 3/8, Universal",899,4.8,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,POTENTIAL_RISK_DETECTED,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_rubber_bumper_pad_1_3yvoy,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_1_3yvoy,rubber bumper pad - Item 1,[자동번역] rubber bumper pad - 상품 1,HARDWARE,62.19,0.00,9,"Type A, Type B",832,4.4,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",FAST
RAW_rubber_bumper_pad_2_t0m8m,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_2_t0m8m,rubber bumper pad - Item 2,[자동번역] rubber bumper pad - 상품 2,HARDWARE,99.04,0.00,9,"Type A, Type B",208,4.2,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_rubber_bumper_pad_3_63mcb,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_3_63mcb,rubber bumper pad - Item 3,[자동번역] rubber bumper pad - 상품 3,HARDWARE,44.76,0.00,10,"1/4, 3/8, Universal",356,5.0,Great Parts Store,4.8,100+,5,Size: Standard,1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",FAST
RAW_rubber_bumper_pad_4_tgcl4,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_4_tgcl4,rubber bumper pad - Item 4,[자동번역] rubber bumper pad - 상품 4,HARDWARE,14.13,0.00,8,"Type A, Type B",650,4.4,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_rubber_bumper_pad_5_6shyo,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_5_6shyo,rubber bumper pad - Item 5,[자동번역] rubber bumper pad - 상품 5,HARDWARE,28.96,0.00,6,"Type A, Type B",639,4.7,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_rubber_bumper_pad_6_rgkhk,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_6_rgkhk,rubber bumper pad - Item 6,[자동번역] rubber bumper pad - 상품 6,HARDWARE,28.17,0.00,1,"1/4, 3/8, Universal",256,5.0,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",FAST
RAW_rubber_bumper_pad_7_pdp6k,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_7_pdp6k,rubber bumper pad - Item 7,[자동번역] rubber bumper pad - 상품 7,HARDWARE,74.33,0.00,8,"Type A, Type B",0,4.9,Great Parts Store,4.8,100+,5,Size: Standard,,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_rubber_bumper_pad_8_n5dyr,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_8_n5dyr,rubber bumper pad - Item 8,[자동번역] rubber bumper pad - 상품 8,HARDWARE,100.32,0.00,10,"Type A, Type B",969,4.3,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",FAST
RAW_rubber_bumper_pad_9_8h3ud,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_9_8h3ud,rubber bumper pad - Item 9,[자동번역] rubber bumper pad - 상품 9,HARDWARE,15.34,0.00,4,"1/4, 3/8, Universal",4,4.4,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_rubber_bumper_pad_10_3o81q,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_10_3o81q,rubber bumper pad - Item 10,[자동번역] rubber bumper pad - 상품 10,HARDWARE,19.48,0.00,6,"Type A, Type B",4,4.5,Great Parts Store,4.8,0,5,Size: Standard,1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",FAST
RAW_rubber_bumper_pad_11_cby7u,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_11_cby7u,rubber bumper pad - Item 11,[자동번역] rubber bumper pad - 상품 11,HARDWARE,51.35,0.00,7,"Type A, Type B",499,4.0,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE",1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",FAST
RAW_rubber_bumper_pad_12_3calw,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_12_3calw,rubber bumper pad - Item 12,[자동번역] rubber bumper pad - 상품 12,HARDWARE,42.65,0.00,2,"1/4, 3/8, Universal",264,4.3,Great Parts Store,4.8,100+,5,Size: Standard,1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",FAST
RAW_rubber_bumper_pad_13_lwm4r,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_13_lwm4r,rubber bumper pad - Item 13,[자동번역] rubber bumper pad - 상품 13,HARDWARE,61.85,0.00,4,"Type A, Type B",310,4.5,Great Parts Store,4.8,100+,5,Size: Standard,1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_rubber_bumper_pad_14_wan67,Taobao,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_14_wan67,rubber bumper pad - Item 14,[자동번역] rubber bumper pad - 상품 14,HARDWARE,15.64,0.00,7,"Type A, Type B",69,4.2,Great Parts Store,4.8,100+,5,Size: Standard,1x Screw Adapter,rubber bumper pad,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""rubber bumper pad"",""category_group"":""HARDWARE"",""allowed_category"":""PAD"",""priority"":2,""search_intent"":""PROBLEM_SOLVE"",""expected_buyer"":""DIYER"",""cs_risk_level"":""LOW"",""memo"":""Simple solve"",""active"":true}",NORMAL
RAW_bicycle_valve_adapter_0_wyax2,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_0_wyax2,bicycle valve adapter - Item 0,[자동번역] bicycle valve adapter - 상품 0,BICYCLE,34.74,0.00,6,"1/4, 3/8, Universal",279,4.8,Great Parts Store,4.8,100+,5,Size: Standard,1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,POTENTIAL_RISK_DETECTED,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",NORMAL
RAW_bicycle_valve_adapter_1_9l87b,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_1_9l87b,bicycle valve adapter - Item 1,[자동번역] bicycle valve adapter - 상품 1,BICYCLE,99.61,0.00,3,"Type A, Type B",0,4.2,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",FAST
RAW_bicycle_valve_adapter_2_ekte3,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_2_ekte3,bicycle valve adapter - Item 2,[자동번역] bicycle valve adapter - 상품 2,BICYCLE,15.05,0.00,7,"Type A, Type B",994,4.7,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",NORMAL
RAW_bicycle_valve_adapter_3_gd7pw,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_3_gd7pw,bicycle valve adapter - Item 3,[자동번역] bicycle valve adapter - 상품 3,BICYCLE,18.92,0.00,1,"1/4, 3/8, Universal",865,4.6,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",FAST
RAW_bicycle_valve_adapter_4_jo3mv,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_4_jo3mv,bicycle valve adapter - Item 4,[자동번역] bicycle valve adapter - 상품 4,BICYCLE,11.79,0.00,8,"Type A, Type B",27,4.5,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",NORMAL
RAW_bicycle_valve_adapter_5_vo7py,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_5_vo7py,bicycle valve adapter - Item 5,[자동번역] bicycle valve adapter - 상품 5,BICYCLE,100.78,0.00,5,"Type A, Type B",795,4.1,Great Parts Store,4.8,100+,5,Size: Standard,,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",FAST
RAW_bicycle_valve_adapter_6_5ha1y,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_6_5ha1y,bicycle valve adapter - Item 6,[자동번역] bicycle valve adapter - 상품 6,BICYCLE,30.89,0.00,7,"1/4, 3/8, Universal",0,4.0,Great Parts Store,4.8,100+,5,Size: Standard,1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",FAST
RAW_bicycle_valve_adapter_7_03q3e,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_7_03q3e,bicycle valve adapter - Item 7,[자동번역] bicycle valve adapter - 상품 7,BICYCLE,106.57,0.00,9,"Type A, Type B",2,4.1,Great Parts Store,4.8,0,5,Size: Standard,,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",FAST
RAW_bicycle_valve_adapter_8_bxteb,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_8_bxteb,bicycle valve adapter - Item 8,[자동번역] bicycle valve adapter - 상품 8,BICYCLE,37.24,0.00,8,"Type A, Type B",789,4.6,Great Parts Store,4.8,0,5,Size: Standard,1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",FAST
RAW_bicycle_valve_adapter_9_frtvt,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_9_frtvt,bicycle valve adapter - Item 9,[자동번역] bicycle valve adapter - 상품 9,BICYCLE,42.40,0.00,4,"1/4, 3/8, Universal",3,4.9,Great Parts Store,4.8,0,5,Size: Standard,1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",NORMAL
RAW_bicycle_valve_adapter_10_u2a2n,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_10_u2a2n,bicycle valve adapter - Item 10,[자동번역] bicycle valve adapter - 상품 10,BICYCLE,78.67,0.00,3,"Type A, Type B",266,4.9,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",NORMAL
RAW_bicycle_valve_adapter_11_1vwtf,Taobao,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_11_1vwtf,bicycle valve adapter - Item 11,[자동번역] bicycle valve adapter - 상품 11,BICYCLE,80.28,0.00,10,"Type A, Type B",4,4.2,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,bicycle valve adapter,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""bicycle valve adapter"",""category_group"":""BICYCLE"",""allowed_category"":""VALVE_ADAPTER"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""CYCLIST"",""cs_risk_level"":""LOW"",""memo"":""Clear spec search"",""active"":true}",NORMAL
RAW_clamp_jig_0_3u4dn,Taobao,https://item.taobao.com/item.htm?id=RAW_clamp_jig_0_3u4dn,clamp jig - Item 0,[자동번역] clamp jig - 상품 0,HARDWARE,61.37,0.00,8,"1/4, 3/8, Universal",434,4.8,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,clamp jig,2026-04-26T10:13:15.954Z,SUCCESS,POTENTIAL_RISK_DETECTED,"{""keyword"":""clamp jig"",""category_group"":""HARDWARE"",""allowed_category"":""JIG"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""WOODWORKER"",""cs_risk_level"":""MID"",""memo"":""Requires spec check"",""active"":true}",FAST
RAW_clamp_jig_1_a91zy,Taobao,https://item.taobao.com/item.htm?id=RAW_clamp_jig_1_a91zy,clamp jig - Item 1,[자동번역] clamp jig - 상품 1,HARDWARE,64.07,0.00,5,"Type A, Type B",460,4.8,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,clamp jig,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""clamp jig"",""category_group"":""HARDWARE"",""allowed_category"":""JIG"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""WOODWORKER"",""cs_risk_level"":""MID"",""memo"":""Requires spec check"",""active"":true}",NORMAL
RAW_clamp_jig_2_5esta,Taobao,https://item.taobao.com/item.htm?id=RAW_clamp_jig_2_5esta,clamp jig - Item 2,[자동번역] clamp jig - 상품 2,HARDWARE,30.54,0.00,5,"Type A, Type B",486,4.6,Great Parts Store,4.8,100+,5,Size: Standard,,clamp jig,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""clamp jig"",""category_group"":""HARDWARE"",""allowed_category"":""JIG"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""WOODWORKER"",""cs_risk_level"":""MID"",""memo"":""Requires spec check"",""active"":true}",FAST
RAW_clamp_jig_3_1s95c,Taobao,https://item.taobao.com/item.htm?id=RAW_clamp_jig_3_1s95c,clamp jig - Item 3,[자동번역] clamp jig - 상품 3,HARDWARE,85.62,0.00,7,"1/4, 3/8, Universal",1,4.4,Great Parts Store,4.8,100+,5,Size: Standard,1x Screw Adapter,clamp jig,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""clamp jig"",""category_group"":""HARDWARE"",""allowed_category"":""JIG"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""WOODWORKER"",""cs_risk_level"":""MID"",""memo"":""Requires spec check"",""active"":true}",NORMAL
RAW_clamp_jig_4_lgiia,Taobao,https://item.taobao.com/item.htm?id=RAW_clamp_jig_4_lgiia,clamp jig - Item 4,[자동번역] clamp jig - 상품 4,HARDWARE,44.99,0.00,10,"Type A, Type B",171,4.3,Great Parts Store,4.8,0,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,clamp jig,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""clamp jig"",""category_group"":""HARDWARE"",""allowed_category"":""JIG"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""WOODWORKER"",""cs_risk_level"":""MID"",""memo"":""Requires spec check"",""active"":true}",FAST
RAW_clamp_jig_5_xdwur,Taobao,https://item.taobao.com/item.htm?id=RAW_clamp_jig_5_xdwur,clamp jig - Item 5,[자동번역] clamp jig - 상품 5,HARDWARE,64.70,0.00,3,"Type A, Type B",4,4.4,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",1x Screw Adapter,clamp jig,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""clamp jig"",""category_group"":""HARDWARE"",""allowed_category"":""JIG"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""WOODWORKER"",""cs_risk_level"":""MID"",""memo"":""Requires spec check"",""active"":true}",NORMAL
RAW_clamp_jig_6_ygxg2,Taobao,https://item.taobao.com/item.htm?id=RAW_clamp_jig_6_ygxg2,clamp jig - Item 6,[자동번역] clamp jig - 상품 6,HARDWARE,64.75,0.00,9,"1/4, 3/8, Universal",0,4.1,Great Parts Store,4.8,0,5,Size: Standard,1x Screw Adapter,clamp jig,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""clamp jig"",""category_group"":""HARDWARE"",""allowed_category"":""JIG"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""WOODWORKER"",""cs_risk_level"":""MID"",""memo"":""Requires spec check"",""active"":true}",NORMAL
RAW_clamp_jig_7_45z3g,Taobao,https://item.taobao.com/item.htm?id=RAW_clamp_jig_7_45z3g,clamp jig - Item 7,[자동번역] clamp jig - 상품 7,HARDWARE,29.14,0.00,4,"Type A, Type B",324,4.3,Great Parts Store,4.8,100+,5,"Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH",,clamp jig,2026-04-26T10:13:15.954Z,SUCCESS,,"{""keyword"":""clamp jig"",""category_group"":""HARDWARE"",""allowed_category"":""JIG"",""priority"":2,""search_intent"":""SPEC_MATCH"",""expected_buyer"":""WOODWORKER"",""cs_risk_level"":""MID"",""memo"":""Requires spec check"",""active"":true}",NORMAL
